"filename", "language", "HTML", "CSS", "TypeScript", "JavaScript", "comment", "blank", "total"
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\c\reconcile-issue\reconcile-issue.component.spec.ts", "TypeScript", 0, 0, 22, 0, 1, 6, 29
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\c\reconcile-issue\reconcile-issue.component.ts", "TypeScript", 0, 0, 21, 0, 0, 6, 27
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\c\view-issue-transaction\view-issue-transaction.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\c\view-issue-transaction\view-issue-transaction.component.html", "HTML", 47, 0, 0, 0, 0, 1, 48
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\c\view-issue-transaction\view-issue-transaction.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\c\view-issue-transaction\view-issue-transaction.component.ts", "TypeScript", 0, 0, 37, 0, 0, 6, 43
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\guards\role-issue-account.guard.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\guards\role-issue-account.guard.ts", "TypeScript", 0, 0, 17, 0, 0, 3, 20
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\services\issue-account.service.spec.ts", "TypeScript", 0, 0, 12, 0, 1, 4, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\issue_account\services\issue-account.service.ts", "TypeScript", 0, 0, 169, 0, 6, 18, 193
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\list-account\list-account.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\list-account\list-account.component.html", "HTML", 45, 0, 0, 0, 1, 10, 56
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\list-account\list-account.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\list-account\list-account.component.ts", "TypeScript", 0, 0, 538, 0, 129, 31, 698
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\partial-automatic\partial-automatic.component.css", "CSS", 0, 26, 0, 0, 7, 3, 36
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\partial-automatic\partial-automatic.component.html", "HTML", 147, 0, 0, 0, 60, 15, 222
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\partial-automatic\partial-automatic.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\partial-automatic\partial-automatic.component.ts", "TypeScript", 0, 0, 1379, 0, 238, 32, 1649
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\partial-matched\partial-matched.component.css", "CSS", 0, 22, 0, 0, 6, 2, 30
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\partial-matched\partial-matched.component.html", "HTML", 143, 0, 0, 0, 61, 13, 217
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\partial-matched\partial-matched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\partial-matched\partial-matched.component.ts", "TypeScript", 0, 0, 1227, 0, 1110, 41, 2378
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\pending-accounts\pending-accounts.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\pending-accounts\pending-accounts.component.html", "HTML", 35, 0, 0, 0, 4, 0, 39
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\pending-accounts\pending-accounts.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\pending-accounts\pending-accounts.component.ts", "TypeScript", 0, 0, 508, 0, 71, 39, 618
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\pending-currencies\pending-currencies.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\pending-currencies\pending-currencies.component.html", "HTML", 35, 0, 0, 0, 4, 0, 39
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\pending-currencies\pending-currencies.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\pending-currencies\pending-currencies.component.ts", "TypeScript", 0, 0, 526, 0, 63, 46, 635
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-automatic\receivable-automatic.component.css", "CSS", 0, 26, 0, 0, 7, 3, 36
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-automatic\receivable-automatic.component.html", "HTML", 136, 0, 0, 0, 28, 16, 180
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-automatic\receivable-automatic.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-automatic\receivable-automatic.component.ts", "TypeScript", 0, 0, 1253, 0, 183, 34, 1470
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-manual\receivable-manual.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-manual\receivable-manual.component.html", "HTML", 293, 0, 0, 0, 8, 30, 331
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-manual\receivable-manual.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-manual\receivable-manual.component.ts", "TypeScript", 0, 0, 1838, 0, 307, 53, 2198
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-matched\receivable-matched.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-matched\receivable-matched.component.html", "HTML", 229, 0, 0, 0, 50, 41, 320
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-matched\receivable-matched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-matched\receivable-matched.component.ts", "TypeScript", 0, 0, 1030, 0, 248, 47, 1325
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-unmatch\receivable-unmatch.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-unmatch\receivable-unmatch.component.html", "HTML", 136, 0, 0, 0, 170, 23, 329
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-unmatch\receivable-unmatch.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\receivable-unmatch\receivable-unmatch.component.ts", "TypeScript", 0, 0, 1240, 0, 900, 53, 2193
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\recon-receivable\recon-receivable.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\recon-receivable\recon-receivable.component.html", "HTML", 12, 0, 0, 0, 0, 4, 16
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\recon-receivable\recon-receivable.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\recon-receivable\recon-receivable.component.ts", "TypeScript", 0, 0, 21, 0, 0, 6, 27
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\recon-receivable\service\receivable-service.service.spec.ts", "TypeScript", 0, 0, 12, 0, 0, 5, 17
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\recon-receivable\service\receivable-service.service.ts", "TypeScript", 0, 0, 108, 0, 9, 19, 136
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-edited-receivable\view-edited-payable.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-edited-receivable\view-edited-payable.component.html", "HTML", 1, 0, 0, 0, 0, 1, 2
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-edited-receivable\view-edited-payable.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-edited-receivable\view-edited-payable.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-match-with-reason\view-match-with-reason.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-match-with-reason\view-match-with-reason.component.html", "HTML", 206, 0, 0, 0, 33, 30, 269
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-match-with-reason\view-match-with-reason.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-match-with-reason\view-match-with-reason.component.ts", "TypeScript", 0, 0, 941, 0, 207, 53, 1201
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-receivable\view-receivable.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-receivable\view-receivable.component.html", "HTML", 18, 0, 0, 0, 0, 1, 19
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-receivable\view-receivable.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\receivable\view-receivable\view-receivable.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\recon-automatic\recon-automatic.component.css", "CSS", 0, 26, 0, 0, 7, 3, 36
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\recon-automatic\recon-automatic.component.html", "HTML", 154, 0, 0, 0, 52, 17, 223
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\recon-automatic\recon-automatic.component.spec.ts", "TypeScript", 0, 0, 22, 0, 1, 6, 29
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\recon-automatic\recon-automatic.component.ts", "TypeScript", 0, 0, 1334, 0, 228, 34, 1596
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\recon-manual-speed\recon-manual-speed.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\recon-manual-speed\recon-manual-speed.component.html", "HTML", 289, 0, 0, 0, 64, 26, 379
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\recon-manual-speed\recon-manual-speed.component.spec.ts", "TypeScript", 0, 0, 22, 0, 1, 6, 29
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\recon-manual-speed\recon-manual-speed.component.ts", "TypeScript", 0, 0, 4161, 0, 495, 79, 4735
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\reconcile\recon-pas-tabs\recon-pas-tabs.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\reconcile\recon-pas-tabs\recon-pas-tabs.component.html", "HTML", 20, 0, 0, 0, 29, 4, 53
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\reconcile\recon-pas-tabs\recon-pas-tabs.component.spec.ts", "TypeScript", 0, 0, 22, 0, 1, 6, 29
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\reconcile\recon-pas-tabs\recon-pas-tabs.component.ts", "TypeScript", 0, 0, 21, 0, 1, 5, 27
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\reconcile\reconcile.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\reconcile\reconcile.component.html", "HTML", 32, 0, 0, 0, 19, 3, 54
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\reconcile\reconcile.component.spec.ts", "TypeScript", 0, 0, 22, 0, 1, 6, 29
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\reconcile\reconcile.component.ts", "TypeScript", 0, 0, 21, 0, 1, 7, 29
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\rejected-accounts\rejected-accounts.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\rejected-accounts\rejected-accounts.component.html", "HTML", 35, 0, 0, 0, 4, 1, 40
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\rejected-accounts\rejected-accounts.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\rejected-accounts\rejected-accounts.component.ts", "TypeScript", 0, 0, 492, 0, 247, 32, 771
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\rejected-currencies\rejected-currencies.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\rejected-currencies\rejected-currencies.component.html", "HTML", 35, 0, 0, 0, 4, 0, 39
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\rejected-currencies\rejected-currencies.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\rejected-currencies\rejected-currencies.component.ts", "TypeScript", 0, 0, 522, 0, 64, 43, 629
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\remark\remark.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\remark\remark.component.html", "HTML", 40, 0, 0, 0, 0, 3, 43
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\remark\remark.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\remark\remark.component.ts", "TypeScript", 0, 0, 548, 0, 106, 55, 709
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\replay-remark\replay-remark.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\replay-remark\replay-remark.component.html", "HTML", 105, 0, 0, 0, 0, 21, 126
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\replay-remark\replay-remark.component.spec.ts", "TypeScript", 0, 0, 18, 0, 2, 6, 26
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\replay-remark\replay-remark.component.ts", "TypeScript", 0, 0, 160, 0, 13, 31, 204
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\report\report-all\report-all.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\report\report-all\report-all.component.html", "HTML", 73, 0, 0, 0, 0, 1, 74
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\report\report-all\report-all.component.spec.ts", "TypeScript", 0, 0, 22, 0, 1, 6, 29
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\report\report-all\report-all.component.ts", "TypeScript", 0, 0, 587, 0, 147, 19, 753
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\all-view\all-view.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\all-view\all-view.component.html", "HTML", 21, 0, 0, 0, 0, 2, 23
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\all-view\all-view.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\all-view\all-view.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\btb-view\btb-view.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\btb-view\btb-view.component.html", "HTML", 19, 0, 0, 0, 10, 2, 31
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\btb-view\btb-view.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\btb-view\btb-view.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\erca-view\erca-view.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\erca-view\erca-view.component.html", "HTML", 19, 0, 0, 0, 10, 3, 32
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\erca-view\erca-view.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\erca-view\erca-view.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\rtgs-view\rtgs-view.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\rtgs-view\rtgs-view.component.html", "HTML", 19, 0, 0, 0, 11, 1, 31
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\rtgs-view\rtgs-view.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\rtgs-view\rtgs-view.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\sos-view\sos-view.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\sos-view\sos-view.component.html", "HTML", 19, 0, 0, 0, 10, 3, 32
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\sos-view\sos-view.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\sos-view\sos-view.component.ts", "TypeScript", 0, 0, 8, 0, 0, 3, 11
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-matched\view-all-matched.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-matched\view-all-matched.component.html", "HTML", 228, 0, 0, 0, 33, 36, 297
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-matched\view-all-matched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-matched\view-all-matched.component.ts", "TypeScript", 0, 0, 1062, 0, 213, 47, 1322
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-partially-matched\view-all-partially-matched.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-partially-matched\view-all-partially-matched.component.html", "HTML", 229, 0, 0, 0, 33, 39, 301
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-partially-matched\view-all-partially-matched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-partially-matched\view-all-partially-matched.component.ts", "TypeScript", 0, 0, 1416, 0, 136, 38, 1590
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-unmatched\view-all-unmatched.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-unmatched\view-all-unmatched.component.html", "HTML", 185, 0, 0, 0, 33, 34, 252
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-unmatched\view-all-unmatched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-all-unmatched\view-all-unmatched.component.ts", "TypeScript", 0, 0, 983, 0, 205, 37, 1225
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-btb-matched\view-btb-matched.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-btb-matched\view-btb-matched.component.html", "HTML", 229, 0, 0, 0, 33, 36, 298
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-btb-matched\view-btb-matched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-btb-matched\view-btb-matched.component.ts", "TypeScript", 0, 0, 1346, 0, 142, 45, 1533
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-erca-matched\view-erca-matched.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-erca-matched\view-erca-matched.component.html", "HTML", 229, 0, 0, 0, 33, 38, 300
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-erca-matched\view-erca-matched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-erca-matched\view-erca-matched.component.ts", "TypeScript", 0, 0, 1574, 0, 145, 42, 1761
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-rtgs-matched\view-rtgs-matched.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-rtgs-matched\view-rtgs-matched.component.html", "HTML", 229, 0, 0, 0, 33, 39, 301
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-rtgs-matched\view-rtgs-matched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-rtgs-matched\view-rtgs-matched.component.ts", "TypeScript", 0, 0, 1227, 0, 117, 48, 1392
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-sos-matched\view-sos-matched.component.css", "CSS", 0, 110, 0, 0, 21, 3, 134
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-sos-matched\view-sos-matched.component.html", "HTML", 229, 0, 0, 0, 33, 35, 297
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-sos-matched\view-sos-matched.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\transaction-matching-view\view-sos-matched\view-sos-matched.component.ts", "TypeScript", 0, 0, 1406, 0, 142, 33, 1581
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-account-request\view-account-request.component.css", "CSS", 0, 6, 0, 0, 0, 1, 7
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-account-request\view-account-request.component.html", "HTML", 41, 0, 0, 0, 1, 1, 43
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-account-request\view-account-request.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-account-request\view-account-request.component.ts", "TypeScript", 0, 0, 1301, 0, 655, 66, 2022
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-currency-request\view-currency-request.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-currency-request\view-currency-request.component.html", "HTML", 41, 0, 0, 0, 0, 1, 42
"c:\Users\Fire and Ice\Documents\GitHub\frontend2\src\app\User\c\components\view-currency-request\view-currency-request.component.spec.ts", "TypeScript", 0, 0, 18, 0, 0, 6, 24
